4 5

0.315859525231645 0.184140474768355 0.184140474768355 0.315859525231645 

0.98592431164796 0.00434594424618174 8.9147299320521e-05 0.00964059680653817 
3.01340432353344e-05 0.994240940296815 0.00094540144082067 0.00478352421912902 
0.00478352421912902 0.00094540144082067 0.994240940296815 3.01340432353344e-05 
0.00964059680653817 8.9147299320521e-05 0.00434594424618174 0.98592431164796 

0.991840815881098 0.000583154516735881 0.00229630105489473 0.00527972854727171 
0.00631901447593526 0.988291460462207 0.00426401505503066 0.00112551000682696 
0.00112551000682696 0.00426401505503066 0.988291460462207 0.00631901447593526 
0.00527972854727171 0.00229630105489473 0.000583154516735881 0.991840815881098 

0.988795285553702 0.00170678323660005 0.00206999133494097 0.00742793987475721 
0.0044134093432614 0.991350234575064 0.00410815295930544 0.000128203122369494 
0.000128203122369494 0.00410815295930544 0.991350234575064 0.0044134093432614 
0.00742793987475721 0.00206999133494097 0.00170678323660005 0.988795285553702 

0.988502584415018 8.60162270832716e-06 4.67161876515341e-07 0.0114883468003971 
0.00121489055822646 0.991689751976109 0.00679239044775543 0.000302967017909633 
0.000302967017909633 0.00679239044775543 0.991689751976109 0.00121489055822646 
0.0114883468003971 4.67161876515341e-07 8.60162270832716e-06 0.988502584415018 

0.98595653794 0.00810780046097175 0.00194783491386058 0.00398782668516801 
0.00118676483322781 0.994186801777476 9.83430247548656e-05 0.00452809036454089 
0.00452809036454089 9.83430247548656e-05 0.994186801777476 0.00118676483322781 
0.00398782668516801 0.00194783491386058 0.00810780046097175 0.98595653794 


