4 5

0.0542690400034189 0.445730959996581 0.445730959996581 0.0542690400034189 

0.606542246582126 0.0922177336737791 0.00714643466023816 0.294093585083857 
0.155459166207299 0.434931113991876 0.395088176537047 0.0145215432637788 
0.0145215432637788 0.395088176537047 0.434931113991876 0.155459166207299 
0.294093585083857 0.00714643466023816 0.0922177336737791 0.606542246582126 

0.290988186365637 0.408057342984229 0.0139156364715939 0.28703883417854 
0.00566015279677711 0.837789413285841 0.156231729504326 0.000318704413055153 
0.000318704413055153 0.156231729504326 0.837789413285841 0.00566015279677711 
0.28703883417854 0.0139156364715939 0.408057342984229 0.290988186365637 

0.391517151262103 0.0959053323849109 0.163252373593319 0.349325142759667 
0.0372635535329097 0.554609830049168 0.096677162052531 0.311449454365391 
0.311449454365391 0.096677162052531 0.554609830049168 0.0372635535329097 
0.349325142759667 0.163252373593319 0.0959053323849109 0.391517151262103 

0.35779780726655 0.00496662681597823 0.287450627005901 0.349784938911571 
0.343876287234312 0.302937206890772 0.0305195416206453 0.322666964254271 
0.322666964254271 0.0305195416206453 0.302937206890772 0.343876287234312 
0.349784938911571 0.287450627005901 0.00496662681597823 0.35779780726655 

0.499002829068176 3.90747738037637e-05 0.00252141428575154 0.498436681872268 
2.4037720480161e-05 0.822681754746815 0.164400249225628 0.0128939583070767 
0.0128939583070767 0.164400249225628 0.822681754746815 2.4037720480161e-05 
0.498436681872268 0.00252141428575154 3.90747738037637e-05 0.499002829068176 


