4 5

0.25 0.25 0.25 0.25 

0.951774748098336 0.0152753633685497 0.00485856759878292 0.0280913209343311 
0.0152753633685497 0.951774748098336 0.0280913209343311 0.00485856759878292 
0.00485856759878292 0.0280913209343311 0.951774748098336 0.0152753633685497 
0.0280913209343311 0.00485856759878292 0.0152753633685497 0.951774748098336 

0.410423228043408 0.0898194413747512 0.297951623758467 0.201805706823374 
0.0898194413747512 0.410423228043408 0.201805706823374 0.297951623758467 
0.297951623758467 0.201805706823374 0.410423228043408 0.0898194413747512 
0.201805706823374 0.297951623758467 0.0898194413747512 0.410423228043408 

0.952303825456774 0.00132661802774278 0.00117781121674346 0.0451917452987403 
0.00132661802774278 0.952303825456774 0.0451917452987403 0.00117781121674346 
0.00117781121674346 0.0451917452987403 0.952303825456774 0.00132661802774278 
0.0451917452987403 0.00117781121674346 0.00132661802774278 0.952303825456774 

0.412054704295846 0.0881630808171405 0.236903018097556 0.262879196789457 
0.0881630808171405 0.412054704295846 0.262879196789457 0.236903018097556 
0.236903018097556 0.262879196789457 0.412054704295846 0.0881630808171405 
0.262879196789457 0.236903018097556 0.0881630808171405 0.412054704295846 

0.951716433588688 0.0220769538453096 0.00580759008059123 0.0203990224854112 
0.0220769538453096 0.951716433588688 0.0203990224854112 0.00580759008059123 
0.00580759008059123 0.0203990224854112 0.951716433588688 0.0220769538453096 
0.0203990224854112 0.00580759008059123 0.0220769538453096 0.951716433588688 


